"name_code","Kingdom_C","Phylum_C","Class_C","Order_C","Family_C","Genus_C","Species","ForestConservation","Unusual","ScientificName_C","ScientificName","Latitude","Longitude","Country_C","County_C","iPrecision ","InstitutionCode","CollectedDateTime"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.38","120.6","","","100","Forestry bureau","2003/10/8 6:45"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.4","120.63","","","100","Forestry bureau","2003/10/8 10:3"
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","23.45","120.66","","","100","Forestry bureau","2003/10/20 7:20"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.45","120.66","","","100","Forestry bureau","2003/10/20 7:20"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.47","120.82","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.31","120.33","","","100","Forestry bureau","2003/3/26 16:15"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.43","120.53","","","100","Forestry bureau","2003/9/24 5:55"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.24","120.13","","","100","Forestry bureau","2003/1/9 17:10"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.22","120.42","","","100","Forestry bureau","2003/3/22 17:15"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.42","120.51","","","100","Forestry bureau","2003/9/24 7:0"
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.49","120.81","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.49","120.81","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.38","120.66","","","100","Forestry bureau","2003/10/6 5:51"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","22.4","120.75","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.49","120.75","","","100","Forestry bureau","2003/10/19 8:37"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.49","120.74","","","100","Forestry bureau","2003/10/19 8:14"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.48","120.7","","","100","Forestry bureau","2003/10/9 7:35"
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","23.38","120.66","","","100","Forestry bureau","2003/10/6 5:51"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.44","120.66","","","100","Forestry bureau","2003/10/20 8:21"
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","23.33","120.67","","","100","Forestry bureau","2003/10/5 7:48"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.03","120.34","","","100","Forestry bureau","2003/3/20 14:20"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.33","120.67","","","100","Forestry bureau","2003/10/5 8:5"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.46","120.7","","","100","Forestry bureau","2003/10/1 7:15"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.46","120.7","","","100","Forestry bureau","2003/10/1 7:15"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.46","120.7","","","100","Forestry bureau","2003/10/1 7:55"
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","23.28","120.63","","","100","Forestry bureau",""
"425227","","","","","","","fuliginosa","III","","鉛色水鶇;鉛色水鴝;紅尾水鴝","Phoenicurus fuliginosa affinis","23.45","120.7","","","100","Forestry bureau","2003/10/1 8:45"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.47","120.85","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.47","120.85","","","100","Forestry bureau",""
"380455","","","","","","","morrisoniana","III","","紋翼畫眉;臺灣斑翅鶥;栗頭斑翅鶥","Actinodura morrisoniana","23.47","120.85","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.47","120.84","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.47","120.83","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.47","120.91","","","100","Forestry bureau",""
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","22.38","120.83","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.47","120.94","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.47","120.94","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.47","120.94","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.46","120.94","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.46","120.94","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.46","120.94","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.46","120.94","","","100","Forestry bureau",""
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","23.46","120.94","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.46","120.94","","","100","Forestry bureau",""
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","23.46","120.94","","","100","Forestry bureau",""
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","23.46","120.93","","","100","Forestry bureau","2003/9/13 6:34"
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.46","120.93","","","100","Forestry bureau","2003/9/13 6:28"
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","23.47","120.93","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.47","120.93","","","100","Forestry bureau",""
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","23.47","120.93","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.47","120.93","","","100","Forestry bureau",""
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","23.46","120.94","","","100","Forestry bureau",""
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","23.46","120.94","","","100","Forestry bureau",""
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","23.47","120.9","","","100","Forestry bureau",""
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","23.46","120.94","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.46","120.94","","","100","Forestry bureau",""
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","23.46","120.93","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.46","120.93","","","100","Forestry bureau",""
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","23.46","120.93","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.46","120.93","","","100","Forestry bureau",""
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","23.47","120.89","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.47","120.83","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","22.36","120.84","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.49","120.78","","","100","Forestry bureau","2003/10/19 16:20"
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","23.47","120.71","","","100","Forestry bureau","2003/10/18 6:14"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.47","120.71","","","100","Forestry bureau","2003/10/18 6:14"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.47","120.71","","","100","Forestry bureau","2003/10/18 6:14"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.47","120.89","","","100","Forestry bureau",""
"425216","","","","","","","vivida","III","","黃腹琉璃;黃腹仙鶲","Niltava vivida vivida","23.42","121.22","","","100","Forestry bureau","2003/7/11 5:0"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.42","121.22","","","100","Forestry bureau","2003/7/11 5:0"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.47","120.84","","","100","Forestry bureau",""
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","22.37","120.8","","","100","Forestry bureau",""
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","22.38","120.8","","","100","Forestry bureau",""
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.48","120.72","","","100","Forestry bureau","2003/10/18 9:51"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.5","120.78","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.5","120.78","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.49","120.78","","","100","Forestry bureau","2003/9/30 16:47"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.48","120.71","","","100","Forestry bureau","2003/10/18 17:18"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.45","120.67","","","100","Forestry bureau","2003/10/20 7:2"
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.46","120.93","","","100","Forestry bureau","2003/9/11 17:13"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.47","120.87","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.48","120.87","","","100","Forestry bureau",""
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.41","120.72","","","100","Forestry bureau","2003/10/3 8:20"
"425216","","","","","","","vivida","III","","黃腹琉璃;黃腹仙鶲","Niltava vivida vivida","23.47","120.69","","","100","Forestry bureau","2003/10/1 6:20"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.5","120.78","","","100","Forestry bureau","2003/9/30 15:27"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.47","120.87","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.47","120.84","","","100","Forestry bureau","2003/7/28 6:8"
"380455","","","","","","","morrisoniana","III","","紋翼畫眉;臺灣斑翅鶥;栗頭斑翅鶥","Actinodura morrisoniana","23.5","120.79","","","100","Forestry bureau","2003/8/26 7:2"
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","23.47","120.86","","","100","Forestry bureau",""
"425227","","","","","","","fuliginosa","III","","鉛色水鶇;鉛色水鴝;紅尾水鴝","Phoenicurus fuliginosa affinis","23.33","120.6","","","100","Forestry bureau",""
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.44","120.66","","","100","Forestry bureau","2003/10/20 8:2"
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","23.39","120.65","","","100","Forestry bureau","2003/10/6 7:47"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.36","120.6","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.36","120.58","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.47","120.82","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.49","120.74","","","100","Forestry bureau","2003/10/19 7:51"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.49","120.74","","","100","Forestry bureau","2003/10/19 7:51"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.48","120.74","","","100","Forestry bureau","2003/10/19 7:44"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.37","120.3","","","100","Forestry bureau","2003/3/24 9:5"
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","23.45","120.74","","","100","Forestry bureau","2003/10/2 5:55"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.49","120.82","","","100","Forestry bureau",""
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","23.49","120.81","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.49","120.81","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.36","120.39","","","100","Forestry bureau","2003/3/29 8:30"
"425227","","","","","","","fuliginosa","III","","鉛色水鶇;鉛色水鴝;紅尾水鴝","Phoenicurus fuliginosa affinis","23.29","120.64","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.3","120.1","","","100","Forestry bureau","2003/10/13 6:23"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.29","120.65","","","100","Forestry bureau",""
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.42","120.64","","","100","Forestry bureau","2003/10/20 9:39"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.32","120.28","","","100","Forestry bureau","2003/2/25 9:5"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.32","120.11","","","100","Forestry bureau","2003/10/13 9:20"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.41","120.63","","","100","Forestry bureau","2003/10/9 11:0"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.4","120.63","","","100","Forestry bureau","2003/10/9 10:40"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.4","120.63","","","100","Forestry bureau","2003/10/8 16:0"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.26","120.4","","","100","Forestry bureau","2003/3/27 8:5"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.29","120.11","","","100","Forestry bureau","2003/10/12 16:37"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.19","120.27","","","100","Forestry bureau","2003/1/8 15:55"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.12","120.34","","","100","Forestry bureau","2003/3/21 8:20"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.4","120.5","","","100","Forestry bureau","2003/9/24 7:47"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23","120.14","","","100","Forestry bureau","2003/10/31 8:57"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.35","120.46","","","100","Forestry bureau","2003/3/28 9:15"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.28","120.13","","","100","Forestry bureau","2003/10/11 17:13"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.25","120.11","","","100","Forestry bureau","2003/10/12 7:53"
"425216","","","","","","","vivida","III","","黃腹琉璃;黃腹仙鶲","Niltava vivida vivida","23.39","120.61","","","100","Forestry bureau","2003/10/8 8:50"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.39","120.61","","","100","Forestry bureau","2003/10/8 8:50"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.45","120.55","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23","120.15","","","100","Forestry bureau","2003/10/31 8:32"
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","23.33","120.6","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.46","120.45","","","100","Forestry bureau","2003/9/25 16:30"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.29","120.12","","","100","Forestry bureau","2003/10/12 15:47"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.01","120.17","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.27","120.14","","","100","Forestry bureau","2003/10/11 17:45"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.3","120.1","","","100","Forestry bureau","2003/10/13 15:57"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.01","120.16","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.42","120.51","","","100","Forestry bureau","2003/9/24 6:25"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","23.31","120.51","","","100","Forestry bureau","2003/3/29 16:20"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.28","120.12","","","100","Forestry bureau","2003/10/11 16:20"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.31","120.1","","","100","Forestry bureau","2003/10/13 16:52"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.27","120.29","","","100","Forestry bureau","2003/3/22 7:35"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.17","120.23","","","100","Forestry bureau","2003/1/8 10:15"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","22.97","120.58","","","100","Forestry bureau","2003/3/31 13:45"
"380336","","","","","","","caerulea","III","","臺灣藍鵲;紅嘴山鵲;長尾山娘","Urocissa caerulea","23.28","120.63","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.41","120.51","","","100","Forestry bureau","2003/9/24 7:15"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.44","120.57","","","100","Forestry bureau",""
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","23.36","120.57","","","100","Forestry bureau","2003/9/26 9:30"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.38","120.47","","","100","Forestry bureau","2003/3/28 8:20"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.11","120.37","","","100","Forestry bureau","2003/3/21 9:10"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.29","120.11","","","100","Forestry bureau","2003/10/12 17:13"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.38","120.35","","","100","Forestry bureau","2003/3/24 10:30"
"380235","","","","","","","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata orientalis","23.05","120.06","","","100","Forestry bureau","2003/11/2 6:50"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.31","120.11","","","100","Forestry bureau","2003/10/13 17:26"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.24","120.1","","","100","Forestry bureau","2003/10/14 10:7"
"380235","","","","","","","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata orientalis","23.06","120.07","","","100","Forestry bureau","2003/11/1 17:22"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.21","120.2","","","100","Forestry bureau","2003/1/9 11:10"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.05","120.12","","","100","Forestry bureau","2003/11/15 15:36"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23","120.12","","","100","Forestry bureau","2003/11/15 9:49"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23","120.12","","","100","Forestry bureau","2003/11/15 9:40"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.01","120.11","","","100","Forestry bureau","2003/11/15 9:17"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.01","120.11","","","100","Forestry bureau","2003/11/15 8:44"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.01","120.16","","","100","Forestry bureau",""
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.26","120.1","","","100","Forestry bureau","2003/10/12 8:30"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.27","120.13","","","100","Forestry bureau","2003/10/12 7:8"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.26","120.13","","","100","Forestry bureau","2003/10/11 15:46"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.45","120.46","","","100","Forestry bureau","2003/9/25 17:20"
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","23.37","120.54","","","100","Forestry bureau","2003/9/25 8:25"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.27","120.11","","","100","Forestry bureau","2003/10/11 17:30"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.29","120.1","","","100","Forestry bureau","2003/10/13 7:0"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.15","120.1","","","100","Forestry bureau","2003/2/22 13:40"
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","24.58","121.06","","","100","Forestry bureau","2003/6/5 7:25"
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","24.38","121.41","","","100","Forestry bureau","2003/5/28 7:35"
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","24.37","121.36","","","100","Forestry bureau","2003/5/27 8:24"
"419676","","","","","","","ater","III","","煤山雀","Periparus ater ptilosus","24.37","121.36","","","100","Forestry bureau","2003/5/27 8:10"
"380285","","","","","","","crudigularis","III","","臺灣山鷓鴣;深山竹雞","Arborophila crudigularis","24.38","121.28","","","100","Forestry bureau","2003/5/22 7:3"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","24.38","121.28","","","100","Forestry bureau","2003/5/22 7:3"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","24.38","121.28","","","100","Forestry bureau","2003/5/22 6:47"
"380442","","","","","","","goodfellowi","III","","火冠戴菊鳥;臺灣戴菊;火冠戴菊","Regulus goodfellowi","24.58","121.07","","","100","Forestry bureau","2003/6/5 6:9"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23","120.15","","","100","Forestry bureau","2003/10/31 7:59"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.03","120.14","","","100","Forestry bureau","2003/11/1 7:25"
"380235","","","","","","","arquata","III","","白腰杓鷸;大杓鷸","Numenius arquata orientalis","23.32","120.11","","","100","Forestry bureau","2003/10/13 9:20"
"380162","","","","","","","maldivarum","III","","燕鴴","Glareola maldivarum","23.28","120.37","","","100","Forestry bureau","2003/3/22 9:15"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","23.32","120.11","","","100","Forestry bureau","2003/10/13 8:59"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","22.86","120.28","","","100","Forestry bureau","2003/3/20 10:10"
"380368","","","","","","","cristatus","III","","紅尾伯勞","Lanius cristatus cristatus","24.52","121.82","","","100","Forestry bureau","2003/3/15 8:31"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","24.64","121.45","","","100","Forestry bureau","2003/5/29 6:35"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","24.64","121.45","","","100","Forestry bureau","2003/5/29 6:25"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","24.39","121.34","","","100","Forestry bureau","2003/5/21 6:56"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","24.39","121.34","","","100","Forestry bureau","2003/5/21 6:56"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","24.56","121.4","","","100","Forestry bureau","2003/4/10 6:17"
"419688","","","","","","","leucurum","III","","白尾鴝;白尾藍地鴝","Cinclidium leucurum montium","24.56","121.4","","","100","Forestry bureau","2003/4/10 6:17"
"425216","","","","","","","vivida","III","","黃腹琉璃;黃腹仙鶲","Niltava vivida vivida","24.57","121.4","","","100","Forestry bureau","2003/4/10 6:3"
"380416","","","","","","","monticolus","III","","青背山雀;綠背山雀","Parus monticolus insperatus","24.57","121.4","","","100","Forestry bureau","2003/4/10 6:3"
